IDS_PROPQUEST_INC_000000	Evènement
IDS_PROPQUEST_INC_002325	Oh, Merci beaucoup, vous allez bien mes chéries? Je vous offre ce gage de ma gratitude du fond du coeur. Je vous prie d'accepter ceci.
IDS_PROPQUEST_INC_002326	Il n'y en a pas assez pour m'aider à protéger l'hiver.. Il m'en faut vraiment 10!
IDS_PROPQUEST_INC_002327	Amenez 10 'Fées des Neiges' à Bébé Hiver. Il vous donnera un ballon bleu.
IDS_PROPQUEST_INC_002328	
IDS_PROPQUEST_INC_002329	Un message pour 'Papa Hiver'!
IDS_PROPQUEST_INC_002330	Attendez, si vous avez un peu de temps, pourriez-vous apporter cette bonne nouvelle à mon Papa?
IDS_PROPQUEST_INC_002331	Vous êtes si gentil! Merci d'apporter cette bonne nouvelle à mon Papa! Il habite à Saincity. N'avez-vous jamais volé au dessus de Saincity? Hahaha!
IDS_PROPQUEST_INC_002332	(Soupir) Bien…je comprends. Il aurait pourtant été si heureux d'entendre cette bonne nouvelle...
IDS_PROPQUEST_INC_002333	Qui ça? Qu'est-ce que vous dites? C'est.. c'est vrai? (Rassuré) Ohh, quel soulagement. En fait, cet incident est arrivé par sa faute. Je lui avais dit de ne pas descendre à terre... 
IDS_PROPQUEST_INC_002334	Merci d'avoir fait tout le chemin jusqu'ici pour m'apporter cette nouvelle. Voici un gage de ma gratitude, prenez ceci. Je vais faire attention à ce que mon fils ne commette pas cette erreur à nouveau. Merci !
IDS_PROPQUEST_INC_002335	Retrouvez 'Papa Hiver' pour recevoir un ballon jaune.
IDS_PROPQUEST_INC_002336	
IDS_PROPQUEST_INC_002337	Offre limitée! Modifiez vos statistiques !
IDS_PROPQUEST_INC_002338	Avez-vous mal réparti vos statistiques ? Voici l'opportunité d'y remédier ! Apportez-moi 5 Orichalques et 5 Pierres Lunaires, je vous donnerai en échange un coupon de restat.
IDS_PROPQUEST_INC_002339	Cette chance ne frappera pas deux fois à votre porte !! Vous avez fait le bon choix !
IDS_PROPQUEST_INC_002340	Cette chance ne frappera pas deux fois à votre porte !! Vous devriez y réfléchir !
IDS_PROPQUEST_INC_002341	Vous avez reçu un coupon de restat. Echangez-le contre une réinitialisation de vos statistiques auprès du maître des cartes.
IDS_PROPQUEST_INC_002342	Il me faut 5 Orichalques et 5 Pierres Lunaires. Revenez quand vous les aurez dans votre inventaire.
IDS_PROPQUEST_INC_002343	Le maire de Flarine échangera 5 Orichalques et 5 Pierres Lunaires contre un coupon de restat.
IDS_PROPQUEST_INC_002344	
IDS_PROPQUEST_INC_002345	Un service pour Valentine
IDS_PROPQUEST_INC_002346	Coucou vous ! Pourriez-vous me rendre un service ?  Je voudrais donner des chocolats à mon "Valentin" et à mes amis. J'ai déjà préparé ceux pour mes amis mais.. il me manque des ingrédients pour les chocolats de mon Amoureux.
IDS_PROPQUEST_INC_002347	Pourriez-vous aller me chercher ces ingrédients…… oooh s'il vous plaît ! En échange je vous donnerai un peu des chocolats que j'ai préparés pour mes amis.
IDS_PROPQUEST_INC_002348	J'ai besoin de 5 carrés de chocolat et 5 crèmes chantilly. Je suis certaine que les monstres transportent des carrés de chocolats et la chantilly se trouve en quantité dans la zone de collecte.
IDS_PROPQUEST_INC_002349	Ah c'est comme ça ?! Vous vous en fichez des sentiments des autres hein ??? (Rouge de Colère)
IDS_PROPQUEST_INC_002350	Oh, merciiii !  Voici quelques chocolats, j'espère que vous les apprécierez !
IDS_PROPQUEST_INC_002351	Hum, ça fait trop peu. La recette dit 5 carrés de chocolat et 5 cuillères de crème chantilly.
IDS_PROPQUEST_INC_002352	Grahoo me propose 1 chocolat d'amitié et 1 chocolat d'amour si je lui apporte 5 carrés de chocolats et 5 cuillérées de crème chantilly.
IDS_PROPQUEST_INC_002353	
IDS_PROPQUEST_INC_002354	Je veux du chocolat de Saint Valentin !
IDS_PROPQUEST_INC_002355	Il y a une personne spéciale dans votre vie ? Si oui, faites le lui savoir. Je vous donnerai du chocolat de saint valentin en échange de 2 Ailes dorées, 2 Yeux de garde et 2 Bullephans.
IDS_PROPQUEST_INC_002356	Parfait! Partez vite en quête de ces objets. En mangeant du chocolat de St Valentin, vous augmenterez vos performances au combat. Ah oui! J'ai failli oublier, je prends une commission de 1 million de penyas !
IDS_PROPQUEST_INC_002357	Oh.. Tant pis, ce n'est pourtant pas bien difficile. Vous devriez y réfléchir.
IDS_PROPQUEST_INC_002358	Trèèès bien ! Voici le chocolat de St Valentin que je vous avais promis.
IDS_PROPQUEST_INC_002359	Il vous manque des objets ou des penyas. Merci de vérifier.
IDS_PROPQUEST_INC_002360	Le maire de Flarine vous donnera du chocolat de St Valentin si vous lui apportez 2 Ailes dorées, 2 Yeux de garde,  2 Bullephans… et 1 million de penyas.
IDS_PROPQUEST_INC_002361	
IDS_PROPQUEST_INC_002362	Des bonbons ?
IDS_PROPQUEST_INC_002363	C'est la fête des bonbons, donnez-en à tous les gens que vous aimez !! Ces dragées sont les bonbons parfaits pour cette occasion !
IDS_PROPQUEST_INC_002364	Vous pourrez trouver des barbes à papa rouges, vertes et bleues en chassant les monstres. Apportez-m'en 3 de chaque et je vous donnerai une dragée.
IDS_PROPQUEST_INC_002365	Oh.. vraiment, ça ne demande pourtant pas d'effort particulier. Tant pis pour vous.
IDS_PROPQUEST_INC_002366	Ouiiii ! Voici la dragée que je vous avais promise.
IDS_PROPQUEST_INC_002367	Il vous manque des barbes à papa. Revenez quand vous aurez tout.
IDS_PROPQUEST_INC_002368	Le maire de Flarine vous donnera une dragée contre 3 barbes à papa rouges, 3 vertes et 3 bleues.
IDS_PROPQUEST_INC_002369	
IDS_PROPQUEST_INC_002370	La rançon en chocolat !
IDS_PROPQUEST_INC_002371	Je suis un chevalier solitaire et je cherche à sauver une princesse kidnappée. Ses ravisseurs exigent une rançon… En CHOCOLAT !! M'aiderez-vous à en trouver ?
IDS_PROPQUEST_INC_002372	Les ravisseurs sont au nombre de 3 et ils veulent un chocolat chacun. Il va donc falloir trouver 3 chocolats.
IDS_PROPQUEST_INC_002373	Vous ne voulez pas m'aider à sauver la princesse ?
IDS_PROPQUEST_INC_002374	Formidable ! Vous m'avez apporté les 3 chocolats ! Voici une arme légendaire pour vous remercier.
IDS_PROPQUEST_INC_002375	Hum.. Ça ne suffit pas. Les ravisseurs ne la libéreront pas à moins de 3 chocolats !
IDS_PROPQUEST_INC_002376	Donnez au chevalier 3 chocolats  de la charmante Grahoo.
IDS_PROPQUEST_INC_002377	
IDS_PROPQUEST_INC_002378	Plus de bonbons pour le Chevalier !
IDS_PROPQUEST_INC_002379	Grâce à vous j'ai pu sauver la princesse. Elle m'a promis un baiser en échange de bonbons !!
IDS_PROPQUEST_INC_002380	Je vais donc tenter de lui en préparer mais je n'ai pas d'ingrédient. Pourriez-vous m'aider à en trouver ??
IDS_PROPQUEST_INC_002381	Grand merci. Il me faut 5 sirops et 5 Fleurs de Pêcher. M'est avis que les monstres en ont sur eux. Apporte-moi ces objets je te prie.
IDS_PROPQUEST_INC_002382	Vous n'avez pas le temps de chercher ? Et mon baiser alors ?!
IDS_PROPQUEST_INC_002383	Fantastique ! Merci. Vous êtes preste. Voici de quoi récompenser vos efforts. Je l'ai trouvé dans un donjon.
IDS_PROPQUEST_INC_002384	Rahh, ça ne suffit pas. Il faut que ces bonbons soient parfaits.
IDS_PROPQUEST_INC_002385	Aidez le beau chevalier, donnez lui 5 sirops et 5 Fleurs de Pêcher pour conquérir le cœur de la princesse !
IDS_PROPQUEST_INC_002386	
IDS_PROPQUEST_INC_002387	Festin pour un souverain !
IDS_PROPQUEST_INC_002388	Nous allons devoir préparer un banquet très bientôt, le nouveau souverain élu de madrigal va venir nous honorer de sa présence. Nous allons avoir besoin d'ingrédients spéciaux. Pourriez-vous m'apporter du sel de bonne volonté, de la venaison de monstre et des délices de Bubble ?
IDS_PROPQUEST_INC_002389	Vous trouverez la venaison et les délices de bubble sur les monstres. Le sel abonde dans la zone de collecte. Il me faudra 10 unités de chaque ingrédient.
IDS_PROPQUEST_INC_002390	Bien entendu, je vous récompenserai. Je vous fais confiance pour revenir vite. Je commence à faire chauffer mes fourneaux.
IDS_PROPQUEST_INC_002391	Dépêchez-vous ! Le souverain sera bientôt ici !
IDS_PROPQUEST_INC_002392	C'est regrettable mais c'est votre choix. Revenez me voir si vous changez d'avis.
IDS_PROPQUEST_INC_002393	J'apprécie votre aide! Nous allons pouvoir gâter le souverain ! Voici un petit cadeau pour vous remercier.
IDS_PROPQUEST_INC_002394	Hum, pas de quoi faire un festin avec ça. Il faut vraiment 10 sels, 10 venaisons et 10 délices.
IDS_PROPQUEST_INC_002395	Assistez le chef pour le repas du souverain !
IDS_PROPQUEST_INC_002396	
IDS_PROPQUEST_INC_002397	Les faveurs d'Alice (1)
IDS_PROPQUEST_INC_002398	Si tu m'apportes des objets, je t'offrirai un "Cadeau d'écolier (Lié)", ça te tente ?
IDS_PROPQUEST_INC_002399	Apportez-moi une Pince Géante, du Sang d'encre, une Clochette de Chat, une Petite Roue Dentée, une Roue Dentée et un Morceau de Topaze. Je sais que ça fait beaucoup mais dépêchez-vous ! 
IDS_PROPQUEST_INC_002400	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002401	Terrible ! Tu as tout trouvé. Voici un "Cadeau d'écolier (Lié)" comme promis.
IDS_PROPQUEST_INC_002402	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002403	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002404	
IDS_PROPQUEST_INC_002405	Les faveurs d'Alice (2)
IDS_PROPQUEST_INC_002406	Si tu m'apportes des objets, je t'offrirai un "Cadeau d'écolier (Lié)", ça te tente ?
IDS_PROPQUEST_INC_002407	Je cherche une Carapace de Crabe, des cheveux emmêlés, une Plume d'Hoppy, une Petite roue dentée, une roue dentée et un Morceau de pierre Lunaire. Je sais que ça fait beaucoup mais dépêchez-vous ! 
IDS_PROPQUEST_INC_002408	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002409	Terrible ! Tu as tout trouvé. Voici un "Cadeau d'écolier (Lié)" comme promis.
IDS_PROPQUEST_INC_002410	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002411	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002412	
IDS_PROPQUEST_INC_002413	Les faveurs d'Alice (3)
IDS_PROPQUEST_INC_002414	Si tu m'apportes des objets, je t'offrirai un "Cadeau d'écolier (Lié)", ça te tente ?
IDS_PROPQUEST_INC_002415	Apporte-moi des ailes brisées, une Grande Couronne, de la  Boue Mystérieuse, une Petite roue dentée, une roue dentée et un Morceau de pierre Lunaire. Je sais que ça fait beaucoup mais dépêchez-vous ! 
IDS_PROPQUEST_INC_002416	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002417	Terrible ! Tu as tout trouvé. Voici un "Cadeau d'écolier (Lié)" comme promis.
IDS_PROPQUEST_INC_002418	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002419	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002420	
IDS_PROPQUEST_INC_002421	Les faveurs d'Alice (4)
IDS_PROPQUEST_INC_002422	Si tu m'apportes des objets je t'offrirai une "Cape Coréenne (Liée)", ça te tente ?
IDS_PROPQUEST_INC_002423	Apporte-moi une canine tranchante, une dent perçante, de l'Ivoire Etrange, une Langue Avide, une Petite roue dentée, une roue dentée et un Morceau de Rubis.
IDS_PROPQUEST_INC_002424	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002425	Han !! Terrible ! J'ai du mal à croire que tu as tout trouvé. Voici la Cape Coréenne (Liée) que je t'ai promise.
IDS_PROPQUEST_INC_002426	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002427	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002428	
IDS_PROPQUEST_INC_002429	Les faveurs d'Alice (5)
IDS_PROPQUEST_INC_002430	Si tu m'apportes des objets je t'offrirai une "Cape du dragon (Liée)", ça te tente ?
IDS_PROPQUEST_INC_002431	Il me faut de la boue gluante, un Cristal Vert, un Ongle de Hague, une Petite Roue Dentée, une  Roue Dentée et un morceau de saphir.
IDS_PROPQUEST_INC_002432	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002433	Han !! Terrible ! J'ai du mal à croire que tu as tout trouvé. Voici la Cape du dragon (Liée) que je t'ai promise.
IDS_PROPQUEST_INC_002434	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002435	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002436	
IDS_PROPQUEST_INC_002437	Les faveurs d'Alice (6)
IDS_PROPQUEST_INC_002438	Si tu m'apportes des objets je t'offrirai une "Cape Coréenne de vélocité (Liée)", ça te tente ?
IDS_PROPQUEST_INC_002439	Il me faut une Longue Facture, un Cristal Bleu, un Cristal Rouge, une Corne de Knum, une Petite Roue Dentée, une  Roue Dentée et un morceau de saphir.
IDS_PROPQUEST_INC_002440	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002441	Han !! Terrible ! J'ai du mal à croire que tu as tout trouvé. Voici la Cape Coréenne de vélocité (Liée) que je t'ai promise.
IDS_PROPQUEST_INC_002442	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002443	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002444	
IDS_PROPQUEST_INC_002445	Les faveurs d'Alice (7)
IDS_PROPQUEST_INC_002446	Si tu m'apportes des objets je t'offrirai une "Cape du dragon supérieure (Liée)", ça te tente ?
IDS_PROPQUEST_INC_002447	Il me faut de la Bière Magique, un Cristal Jaune, de l'Ivoire étrange, un Cœur brisé, une Petite Roue Dentée, une  Roue Dentée et un morceau de saphir.
IDS_PROPQUEST_INC_002448	Tu ne veux pas jouer avec moi ? Tant pis !
IDS_PROPQUEST_INC_002449	Han !! Terrible ! J'ai du mal à croire que tu as tout trouvé. Voici la Cape du dragon supérieure (Liée) que je t'ai promise.
IDS_PROPQUEST_INC_002450	Il te manque des trucs. Reviens quand tu auras tous les objets de la liste !
IDS_PROPQUEST_INC_002451	Retournez voir Alice avec tous les objets qu'elle demande !
IDS_PROPQUEST_INC_002452	
IDS_PROPQUEST_INC_002453	La recette perdue !
IDS_PROPQUEST_INC_002454	Quand j'étais enfant, mon père m'a fait don d'une recette de cuisine sur laquelle il avait beaucoup travaillé. Hélas, je l'ai perdue lors de l'attaque des monstres. Pourriez-vous m'aider à la retrouver ?
IDS_PROPQUEST_INC_002455	Merci d'avoir accepté. Vous devrez trouver les 5 pages de la requête et les apporter à Loyah.
IDS_PROPQUEST_INC_002456	Je comprends. Ce n'est pas votre problème après tout.
IDS_PROPQUEST_INC_002457	Merci d'avoir trouvé la précieuse recette de mon père.
IDS_PROPQUEST_INC_002458	Il manque des fragments. Il y a 5 pages en tout.
IDS_PROPQUEST_INC_002459	Trouvez les 5 pages de la recette et rapportez-les à Loyah!
IDS_PROPQUEST_INC_002460	
IDS_PROPQUEST_INC_002461	La recette endommagée
IDS_PROPQUEST_INC_002462	La recette que vous m'avez apportée est illisible. Je n'arrive pas à compléter les blancs de mémoire. Pourriez-vous apporter ça au [Documentaliste] Clackcable à Saincity?
IDS_PROPQUEST_INC_002463	Le [Documentaliste]Clackcable saura réparer ce texte endommagé.
IDS_PROPQUEST_INC_002464	Merci encore de m'aider.
IDS_PROPQUEST_INC_002465	C'est le document que Loyah Demande. Patientez un instant.
IDS_PROPQUEST_INC_002466	Et voilà, le texte est entièrement lisible à présent !!
IDS_PROPQUEST_INC_002467	Qu'est-ce que vous faites ici ?
IDS_PROPQUEST_INC_002468	Apportez la recette endommagée au [Documentaliste]Clackcable!!
IDS_PROPQUEST_INC_002469	
IDS_PROPQUEST_INC_002470	La recette restaurée
IDS_PROPQUEST_INC_002471	La recette est à présent restaurée. Apportez-la à Loyah.
IDS_PROPQUEST_INC_002472	Loyah retrouvera le sourire grâce à ça.
IDS_PROPQUEST_INC_002473	Tant pis, je demanderai à quelqu'un d'autre de la lui porter.
IDS_PROPQUEST_INC_002474	Merci, mon rêve d'être le meilleur chef pourra se réaliser. Merci de votre aide.
IDS_PROPQUEST_INC_002475	La recette n'est pas encore restaurée ?
IDS_PROPQUEST_INC_002476	Apportez la recette restaurée à Loyah à Flarine.
IDS_PROPQUEST_INC_002477	
IDS_PROPQUEST_INC_002478	Charme de beau temps de Vega.
IDS_PROPQUEST_INC_002479	Le 7 juillet est le seul jour de l'année où je peux voir Altair. Mais la météo est mauvaise. Je ne pourrais pas la voir s'il fait mauvais temps.
IDS_PROPQUEST_INC_002480	Je prépare donc un charme pour avoir beau temps. Pourriez-vous m'apporter quelques ingrédients, héro ?
IDS_PROPQUEST_INC_002481	Merci. Il me faut donc 5 morceaux de tissu. Je parie que les monstres en transportent.
IDS_PROPQUEST_INC_002482	Comment pouvez-vous me refuser ce coup de pouce ? Je peux vous offrir une récompense…
IDS_PROPQUEST_INC_002483	Vous avez réussi ! Voici votre récompense. Je l'ai faite moi-même. N'hésitez pas à m'apporter plus de tissus.
IDS_PROPQUEST_INC_002484	Hum, il me faut 5 tissus pour le charme. Il vous en faut plus.
IDS_PROPQUEST_INC_002485	Trouvez 5 tissus pour Vega.
IDS_PROPQUEST_INC_002486	
IDS_PROPQUEST_INC_002487	Le régime de Melon.
IDS_PROPQUEST_INC_002488	Je voudrais bien aller à la plage mais avec ces pâtisseries, j'ai pris du poids. Je vais devoir faire un régime avant de me mettre en bikini. Pourriez-vous m'aider ?
IDS_PROPQUEST_INC_002489	Merci ! Vous trouverez des Feuilles de thé freesia dans la zone de collecte et des DVD Boboku Fitness dans les poches des monstres. Amenez-m'en 5 de chaque. Je vous ferai un cadeau.
IDS_PROPQUEST_INC_002490	Ok, tant pis. Mais j'ai du mal à les trouver par moi-même.
IDS_PROPQUEST_INC_002491	Il m'en faut 5 de chaque, pas moins.
IDS_PROPQUEST_INC_002492	Merci ! Voici votre cadeau. N'hésitez pas à m'en apporter plus.
IDS_PROPQUEST_INC_002493	Aidez Melon.
IDS_PROPQUEST_INC_002494	
IDS_PROPQUEST_INC_002495	La cuve de brassage volée
IDS_PROPQUEST_INC_002496	Avez-vous entendu parler d'Augustin le brasseur ? Le bruit court que des monstres ont volé sa cuve de brassage. Sans la cuve pas de bière et sans bière l'Oktoberfest est ruinée. Soyez brave et aidez-le !
IDS_PROPQUEST_INC_002497	Je voudrais vraiment faire une nouvelle cuve pour Augustin mais mon commerce me laisse pas une minute.\n Si seulement quelqu'un pouvait m'apporter de quoi en faire une.
